node,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate
bookmax.net,48347.0,2.4,116.0,1920.0,0.348
omnicpa.ca,,,,,
megastonereport.com,7700723.0,1.0,,,
stankovuniversallaw.com,5699955.0,1.0,,173.0,
stuckismwales.co.uk,,,,6.0,
topmalepills.com,5110565.0,1.0,,60.0,
vistriai.com,1205040.0,2.0,202.0,104.0,0.25
crystalcoastnc.org,1084190.0,2.0,104.0,63.0,0.667
thewallachfiles.com,2972865.0,7.0,1476.0,37.0,
slashfilm.com,14774.0,1.8,132.0,5636.0,0.685
muslimsandtheworld.com,2922643.0,2.0,,67.0,
cb75948.com,,,,1.0,
fnn.jp,6770.0,1.4,126.0,278.0,0.7140000000000001
humana.com,36510.0,3.7,205.0,935.0,0.362
unctad.org,23792.0,1.9,189.0,4807.0,0.6920000000000001
reverbhd.co,,,,3.0,
grabandgosandwichco.co.uk,7357772.0,1.0,,,
usalibertyproject.com,,,,,
focus-news.net,167583.0,1.6,98.0,679.0,0.645
provelp.com,688140.0,2.6,105.0,42.0,0.098
wileynickel.com,2690320.0,2.0,,31.0,
galveston.tx.us,3744720.0,20.0,1568.0,259.0,
prri.org,511946.0,1.5,126.0,231.0,0.81
gunsandbutter.org,5493606.0,2.0,82.0,107.0,0.722
theessentialman.com,311806.0,1.2,105.0,135.0,0.83
ncpolicywatch.com,1048005.0,1.0,133.0,291.0,0.857
marchonharrisburg.org,,,,2.0,
mea-retired.org,,,,6.0,
ligonier.org,45280.0,2.1,138.0,1737.0,0.66
aei.org,58292.0,1.4,113.0,5274.0,0.799
svijmedia.com,,,,6.0,
omsweetomyoga.net,5669727.0,5.0,,3.0,
worldsmostawesome.com,7279136.0,1.0,,2.0,
asipolicy.com,182621.0,2.8,248.0,54.0,0.132
msappproxy.net,20826.0,3.6,514.0,78.0,0.28800000000000003
bluewisconsin.news,,,,2.0,
ngojobsinafrica.com,65845.0,2.7,309.0,53.0,0.477
eremnews.com,18214.0,2.5,229.0,373.0,0.373
bridge77.com,,,,,
bamboospeaker.com,83889.0,3.7,243.0,37.0,0.058
amdoc.org,1171063.0,1.0,85.0,69.0,0.636
chministries.org,109524.0,3.1,255.0,210.0,0.301
justiceparty.com.au,,,,13.0,
lovemytown.co.uk,,,,73.0,
zenworldnews.com,,,,5.0,
viralcocaine.com,1738648.0,3.0,243.0,3.0,
thebasesproject.org,,,,16.0,
jewishornot.blogspot.com,4609278.0,2.0,,7.0,
nas.org,810332.0,1.2,110.0,551.0,0.875
evanstonroundtable.com,1667724.0,1.0,,343.0,1.0
austintexas.gov,33671.0,2.1,136.0,2953.0,0.614
parliament.scot,70544.0,3.3,287.0,573.0,0.556
scragged.com,,,,50.0,
armedforcesgear.com,292422.0,2.5,135.0,82.0,0.5710000000000001
softouchconcepts.com,7759304.0,1.0,,60.0,
adage.com,10884.0,1.5,122.0,10573.0,0.7340000000000001
pcparty.org,,,,23.0,
crva.com,1371283.0,2.0,42.0,112.0,
facebook.com,4.0,8.22,1126.0,3281624.0,0.236
iancommunity.org,481706.0,1.4,118.0,152.0,0.7829999999999999
zingalyrics.com,1505095.0,1.0,128.0,9.0,
hetq.am,196932.0,1.4,133.0,710.0,0.8059999999999999
satireworld.com,,,,32.0,
crosshaircustoms.com,,,,3.0,
stratatitle.co.nz,4554887.0,2.0,,3.0,
sportsinformers.com,,,,1.0,
theinternationalcoalition.blogspot.com,5403093.0,1.0,,23.0,
timaustengardendesigns.com,9451535.0,1.0,,44.0,
continuetogive.com,3397986.0,1.0,,46.0,
awakeningrevolution.net,9196624.0,3.0,,3.0,
geoquickserver.com,,,,10.0,
ctnonprofitalliance.org,5378886.0,1.0,,20.0,
blackmainstreet.net,623901.0,1.2,91.0,16.0,0.821
wollheim-memorial.de,2392486.0,1.0,,175.0,
newleftblogs.blogspot.com,,,,152.0,
neovatar.blogspot.com,,,,,
spottedratings.com,2543438.0,3.0,209.0,46.0,
nwconnected.co.uk,1179135.0,1.0,52.0,4.0,0.889
desmogblog.com,278411.0,1.7,217.0,1612.0,0.679
eggleton.co.nz,9220301.0,1.0,,,
blackfutureslab.org,469086.0,1.4,80.0,9.0,0.526
orra.net,,,,9.0,
rferl.org,35068.0,1.3,114.0,7175.0,0.778
conservativepartyusa.org,5641614.0,1.0,,32.0,
basicincomeamerica.org,,,,1.0,
showbuzzdaily.com,169771.0,3.0,176.0,275.0,0.328
mixedmartialarts.com,49328.0,1.6,147.0,664.0,0.6659999999999999
lngworldnews.com,,,,355.0,
eonline.com,2560.0,2.49,162.0,16718.0,0.496
liesofthedevil.com,,,,2.0,
thestreet.com,5710.0,1.56,124.0,7392.0,0.7979999999999999
electrons.co,271123.0,1.1,74.0,67.0,0.866
appraisers.org,210749.0,2.0,97.0,838.0,0.609
deagel.com,233012.0,4.7,268.0,682.0,0.423
majesticmess.com,5263832.0,2.0,,3.0,
gap.com,985.0,4.2,385.0,11696.0,0.234
revcycleintelligence.com,278772.0,1.4,96.0,104.0,0.6890000000000001
picard-lederwaren.de,1049269.0,6.0,81.0,82.0,
hungryrunner.tumblr.com,,,,5.0,
iamalpham.com,201717.0,1.8,116.0,118.0,0.5660000000000001
eclectariumshuker.blogspot.com,,,,13.0,
post911attorneys.com,5458704.0,1.0,,9.0,
newsdayfeeds.com,,,,1.0,
ancienttexts.org,969397.0,3.0,115.0,596.0,0.455
pammarshalla.com,1802934.0,1.0,,65.0,
americanjournalreview.com,2999809.0,3.0,70.0,48.0,
stalinsociety.org,,,,22.0,
9-hotel-cesari-rome.it,,,,3.0,
beyondchron.org,1517035.0,1.0,151.0,678.0,0.833
afaofpa.org,8660668.0,1.0,,47.0,
westindanger.com,,,,13.0,
btlbooks.com,2970602.0,4.0,110.0,90.0,
behindthetyranny.com,,,,4.0,
superfitnesstutorials.com,,,,3.0,
whichmbtitype.wordpress.com,2048558.0,1.0,,10.0,
ianbremmer.com,,,,52.0,
oneidacountybar.org,,,,11.0,
mckinsey.no,,,,6.0,
brownsvilleradio.com,,,,6.0,
planetfootball.com,92868.0,1.6,183.0,236.0,0.7240000000000001
procon.org,38678.0,1.5,164.0,2627.0,0.71
aphroweb.net,5776621.0,1.0,,46.0,
excelbridge.com,5733759.0,1.0,,43.0,
hannity.com,58227.0,1.3,119.0,1429.0,0.807
puzzle-place.com,7382573.0,1.0,,21.0,
businesslive.co.za,24798.0,1.7,168.0,294.0,0.762
worldometers.info,77.0,1.79,209.0,5732.0,0.6459999999999999
dainiksambad.net,301451.0,3.2,193.0,338.0,0.564
innerhue.bigcartel.com,2685211.0,1.0,,46.0,
intercall.com,263453.0,3.9,79.0,358.0,0.422
townofnorthbranfordct.com,,,,95.0,
christiansinpolitics.org.uk,2895374.0,1.0,,81.0,
alternativeeugene.wordpress.com,,,,,
sweetheartsofthewest.blogspot.com,,,,46.0,
captainsspeech.wordpress.com,,,,3.0,
flatearthinsanity.blogspot.com,7723656.0,1.0,,42.0,
theihs.org,698007.0,1.0,75.0,521.0,0.833
privateinvitationeceti.com,,,,17.0,
nc4fb.org,,,,42.0,
paulcraigroberts.org,156181.0,2.2,126.0,1684.0,0.5
4jewish.com,,,,2.0,
abortionpillreversal.com,7940674.0,1.0,,103.0,
noworldorder.com,,,,4.0,
americanboomerdaily.com,2273732.0,1.0,,1.0,
jsgemslapidary.com,,,,,
everyreturnpolicy.com,,,,2.0,
wildengland.com,2735646.0,1.0,,58.0,
welovead.com,251486.0,10.0,146.0,295.0,0.667
somnoir.com,,,,3.0,
sandiegouniontribune.com,14265.0,1.63,135.0,4943.0,0.728
simplycups.com.au,2848079.0,3.0,,3.0,
fxnetworks-activate.com,,,,1.0,
royderoy.com,,,,6.0,
solarmovie.date,,,,,
brazildepot.com,,,,2.0,
ronanv.com,96371.0,1.3,72.0,137.0,0.795
owler.com,9825.0,1.99,110.0,188.0,0.5720000000000001
mirataljazeera.org,4362590.0,2.0,206.0,21.0,
itv.com,7252.0,2.3,123.0,9853.0,0.5429999999999999
cigpapers.blog,,,,1.0,
lucieslist.com,112710.0,2.4,165.0,213.0,0.573
sc-pa.com,313544.0,3.0,162.0,135.0,0.228
cathymcmorrisrodgers.com,,,,1.0,
fromerostoagape.wordpress.com,,,,38.0,
ocsmedia.net,,,,5.0,
suvalapidary.com,9848027.0,1.0,,,
bellingcat.com,69227.0,1.6,115.0,132.0,0.784
voiceofsandiego.org,196355.0,1.2,101.0,1048.0,0.86
transparencee.org,,,,3.0,
iowa.gov,15386.0,4.07,197.0,3312.0,0.382
unu.edu,63832.0,1.6,134.0,3718.0,0.79
fbijobs.gov,86800.0,3.4,280.0,268.0,0.32299999999999995
ouchmath.wordpress.com,,,,2.0,
vesti.bg,8816.0,2.2,197.0,572.0,0.544
citybeat.com,202533.0,1.3,67.0,1000.0,0.777
historycentral.com,167046.0,1.3,121.0,731.0,0.585
wmar2news.com,202261.0,1.5,85.0,78.0,0.836
chimpmania.com,885083.0,3.0,225.0,272.0,0.267
keyt.com,106536.0,1.2,105.0,736.0,0.79
infotel.ca,189431.0,1.4,146.0,374.0,0.83
harvardmagazine.com,157081.0,1.1,103.0,5805.0,0.865
thehighroad.org,97030.0,1.0,107.0,507.0,0.8540000000000001
valtavalo.fi,8806666.0,1.0,,8.0,
drugfreeworld.org,91032.0,1.2,110.0,798.0,0.8170000000000001
ncsecu.org,12407.0,5.18,268.0,179.0,0.097
wtsp.com,64785.0,1.2,131.0,2545.0,0.826
aquinashs.org,,,,20.0,
nccwebsite.org,644287.0,3.0,164.0,105.0,0.391
sentinelksmo.org,3840056.0,1.0,,6.0,
nypost.com,564.0,1.86,176.0,29621.0,0.612
auschwitz.org,122674.0,2.1,222.0,1138.0,0.653
mexica.net,1117280.0,1.0,189.0,109.0,0.947
feedthebadger.com,,,,14.0,
atomicarchive.com,164321.0,2.1,205.0,1096.0,0.7559999999999999
maricopa.gov,40057.0,3.8,306.0,1977.0,0.358
wivb.com,68893.0,1.9,193.0,1231.0,0.659
servprosouthernstatenisland.com,,,,3.0,
redneckrevolt.org,1582609.0,2.0,110.0,53.0,
ladyimperium.wordpress.com,,,,,
orthodoxroad.com,7242322.0,1.0,,33.0,
thehubcm.com,,,,5.0,
insulators36.org,,,,6.0,
nathangibbs.com,,,,19.0,
populartechnology.net,2884464.0,1.0,,280.0,
burke-macgregor.com,,,,3.0,
immigration.gov.tw,67700.0,3.3,203.0,885.0,0.486
marathonboston.org,,,,,
citizensproject.org,2912260.0,3.0,,24.0,
usarmymodels.com,,,,87.0,
georgiagunowners.org,6127520.0,1.0,,44.0,
txdemocrats.org,967429.0,1.0,110.0,234.0,0.79
thebrineshrimp.com,,,,3.0,
paganslife.com,,,,3.0,
verenigdvoordemensenrechten.nl,,,,4.0,
fallenangels-ckquarterman.com,3407705.0,2.0,,72.0,
balder.org,,,,380.0,
inspirational-prayers.com,4232065.0,1.0,,7.0,
whatthehealthfilm.com,784248.0,1.0,124.0,323.0,0.607
elliswinningham.net,,,,17.0,
liberationnews.org,414785.0,1.4,127.0,198.0,0.768
researchantisemitism.ca,,,,3.0,
rottentomatoes.com,810.0,2.33,141.0,15604.0,0.5529999999999999
republicmainstreet.wordpress.com,,,,8.0,
cirquemaceotickets.com,7892850.0,3.0,,39.0,
pewforum.org,73961.0,1.3,132.0,5792.0,0.826
energentgroup.com,,,,28.0,
easyvoterguide.org,2885854.0,1.0,,58.0,
milliganmotors.net,,,,,
hindustantimes.com,581.0,1.89,169.0,13749.0,0.642
hitconsultant.net,92382.0,1.8,96.0,339.0,0.489
gunowners.co,,,,9.0,
morethantwo.com,1066981.0,4.0,212.0,110.0,0.273
theatlantic.com,1370.0,1.3,128.0,44970.0,0.807
officialdivinea.com,,,,6.0,
andralemarie.com,,,,19.0,
globalsecurity.org,52956.0,1.3,112.0,9033.0,0.745
toronto.com,88266.0,1.3,92.0,1326.0,0.823
abcf.net,5008454.0,2.0,,113.0,
bepoliticallyaware.blogspot.com,,,,,
revengeofthecis.com,4112378.0,1.0,,2.0,
gamefaqs.com,17203.0,2.0,155.0,3833.0,0.226
edmallday.com,7754880.0,1.0,,44.0,
hillsboroughgop.org,,,,6.0,
wikipediawehaveaproblem.com,,,,24.0,
consultantsdevelopmentinstitute.org,7388731.0,1.0,,7.0,
ethiopiancommunitydc.org,,,,11.0,
incompass360.com,,,,1.0,
minnpost.com,67616.0,1.2,114.0,2425.0,0.871
gaychurch.org,2797232.0,2.0,,204.0,
fatima.org,816912.0,1.0,107.0,802.0,0.81
johnboehner.com,5634803.0,1.0,,39.0,
voicesofwomen.org,,,,16.0,
ctwant.com,7593.0,1.73,140.0,68.0,0.562
torahanytime.com,84745.0,3.5,268.0,192.0,0.348
holykoolaid.com,,,,54.0,
policeweek.org,1955731.0,1.0,80.0,139.0,
unidir.org,1619236.0,1.0,66.0,350.0,0.9
albert.io,37887.0,1.6,130.0,97.0,0.746
geinzooi.nl,,,,2.0,
yorumcahaber1.com,4351010.0,1.0,,2.0,
mycasinobookmakers.com,125711.0,3.8,240.0,4.0,0.048
japcc.org,1707739.0,1.0,,19.0,
care-net.org,1679110.0,1.0,,212.0,
unhcr.org,13284.0,2.5,211.0,7786.0,0.5579999999999999
njdems.org,2185234.0,1.0,,61.0,
rankedchoicevoting.org,2662835.0,2.0,,17.0,
tbsnews.net,21439.0,3.96,490.0,75.0,0.545
trivago.ca,153585.0,1.7,177.0,123.0,0.344
ski-sweden.co.uk,,,,1.0,
nowtoronto.com,66077.0,1.3,87.0,1880.0,0.835
paulcoolbooks.com,,,,3.0,
healthicu.com,1014090.0,1.5,61.0,6.0,0.615
scopesfield.com,709895.0,1.0,128.0,3.0,0.773
weisslaboratory.weebly.com,,,,,
integrityas.net,,,,4.0,
erickontheradio.com,,,,56.0,
texasalmanac.com,961038.0,1.0,83.0,345.0,0.647
flyheight.com,5713.0,6.1,613.0,945.0,0.381
amren.com,88205.0,2.9,232.0,1205.0,0.384
lbc.co.uk,55045.0,1.2,57.0,890.0,0.818
thebernreport.com,,,,47.0,
countryflags.com,39179.0,5.2,226.0,76.0,0.517
adam-adama.org,,,,1.0,
olli.com,1759260.0,2.0,69.0,13.0,
psychologycharts.com,8520718.0,1.0,,69.0,
emathinstruction.com,92548.0,2.2,174.0,69.0,0.446
santarosa.edu,95855.0,3.6,156.0,1150.0,0.59
whiskeyismyyoga.com,,,,2.0,
droneybee.com,,,,96.0,
missingbite.com,2064767.0,1.0,,44.0,
pambazuka.org,246988.0,1.1,138.0,1040.0,0.873
edpsycinteractive.org,737832.0,1.3,144.0,358.0,0.75
projectfreetv.watch,692377.0,2.0,68.0,,0.5
myorangeclerk.com,186493.0,3.0,226.0,218.0,0.218
painsupport.co.uk,,,,27.0,
pow-miafamilies.org,4690474.0,2.0,,150.0,
therevolutionaryact.com,276686.0,3.3,378.0,50.0,0.35100000000000003
kravstuff.wordpress.com,,,,,
mymorristown.com,5348602.0,2.0,,48.0,
capitalism.net,,,,205.0,
kpopbeauty.com,2276144.0,1.0,,4.0,
latinasartfoundation.org,,,,,
northropgrumman.com,80753.0,1.9,116.0,2275.0,0.6409999999999999
wayfair.com,335.0,5.99,385.0,2701.0,0.332
catholic.com,53166.0,2.4,136.0,3119.0,0.579
dogtrends.org,,,,,
njrtl.org,,,,38.0,
legislation.gov.uk,40408.0,2.1,173.0,7688.0,0.609
hindleypto.org,,,,,
stinker.com,5792142.0,1.0,,14.0,
toptenonworld.blogspot.com,7235801.0,1.0,,7.0,
erosadultadvertising.com,,,,3.0,
lestersplumbing.com,,,,2.0,
ydp.co.za,,,,17.0,
ricochetonline.com,,,,30.0,
thefrisc.com,2884679.0,2.0,,1.0,
newswatchnewspapersl.com,7600504.0,1.0,,1.0,
realcleardefense.com,108569.0,1.2,96.0,391.0,0.764
taraross.com,5075042.0,1.0,,24.0,
enfermeriausa.com,,,,2.0,
kaitlincurtice.com,4784134.0,1.0,,8.0,
costhowmuch.com,,,,7.0,
gooya.com,9957.0,3.6,453.0,2077.0,0.419
abortionpills247.com,5816433.0,5.0,,113.0,
cocacolaflorida.com,658523.0,1.6,50.0,22.0,0.7829999999999999
millennialmillie.com,580507.0,1.6,152.0,5.0,0.7
forward.com,44019.0,1.3,102.0,6231.0,0.799
clarusft.com,1283401.0,2.0,120.0,14.0,0.667
covid19responsefund.org,140561.0,1.1,98.0,87.0,0.884
switzerlandisyours.com,2424017.0,1.0,,6.0,
fedscoop.com,185774.0,1.7,135.0,393.0,0.4970000000000001
wbrz.com,124227.0,1.3,101.0,793.0,0.833
emfinspections.com,,,,2.0,
butwedicomde.blogcu.com,,,,15.0,
sunglasswarehouse.com,169792.0,2.5,150.0,248.0,0.611
discoveringfarmland.com,,,,12.0,
freewalkertours.com,1854571.0,1.0,,25.0,
chuckmaultsby.net,3812083.0,2.0,,74.0,
globalenergyobservatory.org,706211.0,1.0,60.0,113.0,0.7240000000000001
organogoldchristiansbeware.blogspot.com,,,,,
nuclearconnect.org,1073767.0,1.3,152.0,130.0,0.762
listnebula.com,295665.0,3.2,142.0,47.0,0.5479999999999999
currys.ie,57308.0,4.4,201.0,149.0,0.321
citycommittee.org,,,,6.0,
electology.org,,,,40.0,
thechestore.com,6144571.0,3.0,,79.0,
clarip.com,124305.0,1.0,66.0,66.0,0.926
thechesedfund.com,137545.0,2.2,202.0,50.0,0.511
ourrenewablefuture.org,5391746.0,5.0,,28.0,
portafolio.co,15298.0,1.4,137.0,1061.0,0.7290000000000001
honestnutritiononlinestore.com,1407271.0,6.0,1156.0,71.0,0.313
romanholidayclubs.com,,,,9.0,
gunowners.net,,,,16.0,
jeffersonrising.org,,,,1.0,
dhakatimes24.com,19547.0,3.2,242.0,937.0,0.49
conservenature.org,7883325.0,1.0,,81.0,
edudomiciliar.wordpress.com,,,,,
grandsubversion.com,,,,15.0,
pottsmerc.com,423992.0,1.1,59.0,1038.0,0.804
stop-collections.com,,,,3.0,
hawaiianlibertarian.blogspot.com,,,,122.0,
iol.co.za,6066.0,1.73,179.0,6729.0,0.7290000000000001
vip-slander.blogspot.com,,,,,
philosophyofreligion.info,,,,256.0,
8values.github.io,166867.0,2.7,266.0,46.0,0.315
vikingrune.com,1034868.0,1.0,104.0,127.0,0.667
hansenreynolds.com,,,,3.0,
austinpetersen.store,,,,,
downproblem.us,2839035.0,1.0,,2.0,
yourmatetom.com,,,,41.0,
largescaleplanes.com,585654.0,1.0,204.0,250.0,0.75
astrofella.wordpress.com,892781.0,1.0,150.0,4.0,0.765
cravencountync.gov,1122892.0,2.0,107.0,102.0,0.28600000000000003
libertyhangout.org,1271876.0,2.0,144.0,89.0,0.4
majlabor.com,,,,4.0,
tarheelblog.com,849139.0,1.1,57.0,98.0,0.807
yourmaninturkey.com.tr,,,,1.0,
federaljudgesassoc.org,,,,13.0,
freedompoliticstoday.org,,,,2.0,
defence-blog.com,138832.0,1.9,165.0,455.0,0.536
jewishbusinessnews.com,399639.0,1.4,91.0,598.0,0.767
idrw.org,48795.0,4.4,429.0,209.0,0.513
eminem.net,2926382.0,1.0,,94.0,
psychedinsanfrancisco.com,1237385.0,1.0,107.0,47.0,0.846
beauty-around.com,60255.0,1.4,130.0,324.0,0.752
westernjournal.com,617.0,1.5,178.0,7231.0,0.7909999999999999
legiscan.com,152069.0,2.6,173.0,473.0,0.5429999999999999
thefeministahood.wordpress.com,6458692.0,2.0,,,
deeryames.com,1656144.0,2.0,203.0,2.0,
doioig.gov,7737042.0,1.0,,100.0,
onhealth.com,59943.0,1.5,120.0,578.0,0.721
rogerstonelegaldefensefund.com,2524536.0,1.0,,2.0,
cromwell.k12.ct.us,155139.0,1.7,107.0,93.0,0.659
academia.org,793498.0,1.3,94.0,454.0,0.731
diversitycertification.org,2598927.0,8.0,937.0,5.0,
archello.com,27824.0,11.0,1598.0,930.0,0.339
grapplearts.com,429712.0,1.3,109.0,252.0,0.674
republicstandard.com,,,,9.0,
congressionaldebate.org,6101477.0,1.0,,4.0,
kishindo.com,,,,2.0,
thesassybug.com,42948.0,3.8,254.0,39.0,0.055
ktar.com,54808.0,1.3,95.0,1738.0,0.823
det0nator.com,,,,60.0,
wunc.org,286188.0,1.1,82.0,1122.0,0.884
whitenations.com,9202053.0,1.0,,19.0,
untitledent.com,3044793.0,1.0,,9.0,
companiesintheuk.co.uk,338317.0,2.8,151.0,325.0,0.467
thezenweb.com,90768.0,2.3,103.0,17370.0,0.605
teachingsexualhealth.ca,1049646.0,1.8,150.0,109.0,0.667
diversityinc.com,350626.0,1.3,97.0,2113.0,0.846
ciproispoison.com,7924871.0,1.0,,22.0,
mytvnews.co.za,,,,65.0,
westopdebtcollectors.com,,,,16.0,
news.harvard.edu,610.0,2.68,188.0,80969.0,0.5589999999999999
brickninjas.com,,,,1.0,
codepinkgoldengate.org,,,,6.0,
altarlinens.com,,,,3.0,
bettersleep.org,470307.0,1.3,80.0,244.0,0.843
internationalhrs.com,3720265.0,1.0,,2.0,
recoverfromemotionalabuse.com,6205061.0,1.0,,12.0,
sport24.gr,4396.0,2.37,240.0,1522.0,0.531
theinfatuation.com,36871.0,2.1,125.0,192.0,0.627
dmdevosfoundation.org,,,,6.0,
schwartzplumbing.com,,,,15.0,
internationalcopsforchrist.com,,,,13.0,
uwb.edu,170433.0,2.7,100.0,591.0,0.453
permies.com,30372.0,22.0,1294.0,661.0,0.29100000000000004
mathews-dickey.com,,,,15.0,
nofence.jp,,,,5.0,
honesttopaws.com,51967.0,7.3,182.0,183.0,0.482
dailywealth.co,,,,12.0,
travelocity.ca,185685.0,3.2,247.0,190.0,0.316
ampalestine.org,2016516.0,2.0,,75.0,
generation-beyond.com,,,,1.0,
outage.report,88645.0,1.1,71.0,93.0,0.889
libertarianconvention.org,,,,3.0,
marylandmatters.org,916890.0,1.0,100.0,52.0,0.85
artmight.com,58331.0,4.8,169.0,1032.0,0.358
nrtw.org,1358815.0,1.0,114.0,396.0,0.75
tvw.org,412779.0,1.6,166.0,384.0,0.526
toboldrollo.com,,,,13.0,
undergroundnotes.com,,,,25.0,
hairstylesupdate.com,6136245.0,1.0,,100.0,
incarceratedworkers.org,2692989.0,3.0,,8.0,
jordanreichert.ca,,,,6.0,
politipage.us,2106329.0,1.0,,9.0,
truthinmedia.com,984459.0,2.0,125.0,403.0,0.471
demonocracy.info,1728877.0,1.0,163.0,435.0,0.727
fixthecourt.com,1422014.0,1.0,103.0,54.0,
techolac.com,49212.0,2.0,112.0,238.0,0.5870000000000001
judithcurry.com,255795.0,1.3,126.0,533.0,0.763
chattanoogan.com,219671.0,1.3,94.0,1744.0,0.805
pmd.media,5856877.0,1.0,,1.0,
thephiladelphiacitizen.org,398246.0,1.4,130.0,91.0,0.773
ecfr.gov,58541.0,1.6,194.0,2141.0,0.597
xcelerateretail.com,,,,2.0,
durableworkshoes.com,1122999.0,2.4,115.0,27.0,0.421
hkbuildingjobs.com,,,,23.0,
ric-zai-inc.com,,,,57.0,
countryschool.net,1452466.0,2.0,251.0,14.0,
sassonvsimchaconnections.org,,,,5.0,
oregonoutpost.com,,,,3.0,
friendsofnra.org,1998002.0,2.0,68.0,142.0,
antibriberyguidance.org,8376564.0,1.0,,2.0,
narcoticnews.com,1453126.0,1.0,128.0,40.0,0.8
trilingualchildren.com,3092618.0,2.0,,67.0,
aparat.com,61.0,5.08,415.0,73057.0,0.365
bethinking.org,465016.0,1.4,121.0,513.0,0.868
womensrefugeecommission.org,1163546.0,2.0,54.0,141.0,
backlinkfy.com,195178.0,1.2,71.0,101.0,0.845
londoncurtainmakers.com,,,,3.0,
sugarmommawebsite.org,6263030.0,1.0,,15.0,
bible.com,3238.0,3.95,316.0,1544.0,0.393
jackfishlodge.com,1837240.0,3.0,313.0,7.0,0.417
curranlawfirm.com,10607752.0,1.0,,15.0,
illinoisreview.typepad.com,2297560.0,1.0,,559.0,
foothillscc.com,,,,3.0,
bartonassociates.com,366297.0,2.0,85.0,111.0,0.795
rationalwiki.org,36358.0,2.4,177.0,2736.0,0.677
standard.co.uk,6984.0,1.32,112.0,7540.0,0.72
memepoliceman.com,3771955.0,1.0,,21.0,
davidhyner.com,,,,9.0,
escort-ads.com,42357.0,3.5,235.0,112.0,0.078
karateinsurance.com,6510801.0,2.0,,10.0,
gifts.com,44146.0,1.6,118.0,861.0,0.6890000000000001
northview.org,7202312.0,1.0,,175.0,
forwardlookout.com,6288151.0,1.0,,30.0,
datingbusters.com,633392.0,1.2,77.0,319.0,0.6970000000000001
cycleoftheages.org,,,,8.0,
doublegv.com,7690858.0,1.0,,78.0,
geetanadkarni.com,,,,3.0,
cabq.gov,236100.0,1.9,170.0,1631.0,0.5660000000000001
identityevropa.com,2651363.0,1.0,,13.0,
fisherfornevada.com,,,,2.0,
payamjavan.com,4201774.0,1.0,,36.0,
eagles.org,850021.0,1.9,148.0,284.0,0.7
absolutehistory.com,467607.0,8.3,202.0,66.0,0.324
simplyyoga-ok.com,,,,1.0,
mackintoshtoffee.com,,,,2.0,
techinexpert.com,108338.0,1.5,101.0,251.0,0.632
mrdaveyd.wordpress.com,9345307.0,4.0,,2.0,
cyberdome.net,3268608.0,2.0,,3.0,
affordable-cape-cod-vacations.com,935286.0,2.0,137.0,25.0,0.546
hsj.co.uk,583276.0,1.0,72.0,422.0,0.706
constitutionallawreporter.com,1510621.0,2.0,44.0,43.0,
pridezillas.com,2772620.0,1.0,,21.0,
narcity.com,983.0,1.4,110.0,5751.0,0.7240000000000001
cis.org,176661.0,1.3,117.0,1737.0,0.826
budgetbytes.com,22717.0,1.8,132.0,799.0,0.6890000000000001
osac.gov,184115.0,1.2,113.0,173.0,0.866
techcrunch.com,1856.0,1.69,137.0,32486.0,0.583
akhbarak.net,5893.0,3.24,233.0,747.0,0.58
donaldtrumpcollectables.store,5110467.0,1.0,,24.0,
lifedon.com.ua,81546.0,1.3,175.0,264.0,0.828
seomofo.com,45469.0,1.1,162.0,359.0,0.873
ruislipwoodstrust.org.uk,,,,11.0,
acuarmy.com,,,,54.0,
ultimatesuccessamerica.com,,,,2.0,
nycpride.org,395020.0,1.7,112.0,301.0,0.653
ucjnetwork.com,,,,,
mbtifiction.com,2222942.0,1.0,,5.0,
aviationrepublic.com,10696546.0,2.0,,15.0,
usa-flag-site.org,7951937.0,3.0,,321.0,
lgfwatch.blogspot.com,,,,74.0,
dogfood.guru,715178.0,1.5,185.0,89.0,0.64
survivingincel.wordpress.com,,,,1.0,
museumcenter.org,,,,35.0,
lebaneseexaminer.com,2635415.0,1.0,,60.0,
mpolitical.com,3098871.0,2.0,,3.0,
elite.net.uk,2937481.0,1.0,,10.0,
thepeoplehistory.blogspot.com,,,,13.0,
convertingtojudaism.com,3022835.0,3.0,,38.0,
ir.net,2956673.0,1.0,,102.0,
globalwomensforumdubai.com,6754458.0,1.0,,6.0,
colonialismreparation.org,,,,16.0,
igh-automation.de,3056920.0,1.0,,5.0,
coronatracker.com,14705.0,1.82,143.0,47.0,0.515
asapministries.org,,,,30.0,
workinjuryhelp.com,3978937.0,1.0,,12.0,
fountainsofhome.blogspot.com,4336346.0,2.0,,44.0,
stpaulmemphis.org,,,,5.0,
comingsoon.net,26596.0,2.1,149.0,5818.0,0.557
orlando-rising.com,1177039.0,1.0,124.0,99.0,0.929
myrightamerica.com,5538545.0,1.0,,1.0,
dailyjelly.com,,,,2.0,
allbanglanewspapers.com,,,,266.0,
boxofficemojo.com,14333.0,3.5,153.0,5613.0,0.489
tolovehonorandvacuum.com,318288.0,1.6,163.0,322.0,0.6990000000000001
japantoday.com,6760.0,2.4,180.0,3370.0,0.534
piney.com,2759859.0,6.0,476.0,488.0,
ethanwiner.com,1184212.0,1.0,98.0,324.0,0.933
mexicocityaa.com,,,,1.0,
